country,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15
Cataluña,0,0.3414634146341464,0.49090909090909096,0.4878048780487805,0.5655737704918034,0.2827225130890052,0.38367346938775504,0.5221238938053097,0.30232558139534893,0.30952380952380953,0.21590909090909083,0.14579439252336446,0.15008156606851553,0.18581560283687937,0.10586124401913866,0.13196322336398048
Cat-sin-Igua,0,0.4814814814814814,0.44999999999999996,0.6896551724137931,0.6632653061224489,0.3067484662576687,0.42253521126760574,0.5676567656765676,0.3242105263157895,0.31955484896661357,0.2204819277108434,0.15004935834155964,0.15708154506437766,0.19065281899109787,0.10529595015576332,0.1245772266065388
Igualada,0,0.0714285714285714,0.6000000000000001,0,0.16666666666666674,0.1428571428571428,0.125,0.13888888888888884,0.04878048780487809,0.16279069767441867,0.1399999999999999,0.07017543859649122,0.016393442622950838,0.08064516129032251,0.11940298507462677,0.30666666666666664
Barcelona,0,0.3913043478260869,0.40625,0.7777777777777777,0.6499999999999999,0.303030303030303,0.38372093023255816,0.6680672268907564,0.3299748110831233,0.32765151515151514,0.2111269614835949,0.15547703180212014,0.16615698267074408,0.18968531468531458,0.08670095518001464,0.11426639621365786
Girona,0,0,1,1,1.75,0.2727272727272727,1,0.1428571428571428,0.15625,0.2432432432432432,0.21739130434782616,0.0535714285714286,0.11864406779661008,0.25757575757575757,0.15662650602409633,0.23958333333333326
Central-sin-Igua,0,3,0.5,0.5,0.5555555555555556,0.2857142857142858,0.33333333333333326,0.16666666666666674,0.25,0.22857142857142865,0.2558139534883721,0.18518518518518512,0.0625,0.16176470588235303,0.30379746835443044,0.09708737864077666
Lleida-Pir,0,1,0.5,0,0,0.6666666666666667,0.6000000000000001,0.625,0.5384615384615385,0.3500000000000001,0.33333333333333326,0.11111111111111116,0.10000000000000009,0.13636363636363646,0.10000000000000009,0.1272727272727272
Tarragona,0,0,0,0,1,0.5,0.33333333333333326,0,1,0.375,0.4545454545454546,0.1875,0.26315789473684204,0.16666666666666674,0.2857142857142858,0.33333333333333326
Ebre,0,,,0,0,0,0,0,0,1,0,0,0,1,0.25,0
